Entry Time,Exit Time,Entry Price,Exit Price,Return %
2025-08-27 09:40:00-04:00,2025-08-27 09:55:00-04:00,97.9000015258789,98.23018755231585,0.33726866321821924
2025-08-29 12:20:00-04:00,2025-08-29 12:25:00-04:00,98.86750030517578,98.81999969482422,-0.04804471662067076
2025-09-02 15:45:00-04:00,2025-09-02 15:55:00-04:00,98.87999725341797,98.84237038748604,-0.0380530612632333
2025-09-04 11:30:00-04:00,2025-09-04 12:50:00-04:00,95.43999862670898,95.78448181152343,0.36094215189777495
2025-09-09 10:20:00-04:00,2025-09-09 11:25:00-04:00,93.06869888305664,93.38999938964844,0.34522939554094306
2025-09-10 11:55:00-04:00,2025-09-10 13:00:00-04:00,92.99499893188477,93.19429582868304,0.21430926295751734
2025-09-11 09:40:00-04:00,2025-09-11 09:45:00-04:00,93.97750091552734,93.73789978027344,-0.2549558489209819
2025-09-11 09:50:00-04:00,2025-09-11 10:05:00-04:00,93.82500076293945,93.8550033569336,0.031977184918917205
2025-09-11 10:10:00-04:00,2025-09-11 10:25:00-04:00,93.95999908447266,93.94499969482422,-0.015963590671124454
2025-09-16 13:10:00-04:00,2025-09-16 14:00:00-04:00,94.61999893188477,94.9000015258789,0.29592326902868543
2025-09-17 14:20:00-04:00,2025-09-17 14:30:00-04:00,94.45750045776367,94.44499969482422,-0.013234272428204677
2025-09-22 15:50:00-04:00,2025-09-22 15:55:00-04:00,92.42000198364258,92.25040708269391,-0.1835045415587455
2025-09-23 09:40:00-04:00,2025-09-23 09:45:00-04:00,93.98749923706055,94.39412035260882,0.4326331893592291
2025-09-24 10:10:00-04:00,2025-09-24 10:40:00-04:00,95.68499755859375,95.55500030517578,-0.13585959840607564
2025-09-25 15:55:00-04:00,2025-09-26 09:40:00-04:00,96.78499984741211,97.80420619419642,1.0530623013805456
2025-10-01 10:30:00-04:00,2025-10-01 10:45:00-04:00,94.41500091552734,94.66957157679967,0.2696294643899736
2025-10-02 09:45:00-04:00,2025-10-02 10:05:00-04:00,95.58250045776367,95.79358694893973,0.22084219408900807
2025-10-06 09:40:00-04:00,2025-10-06 09:45:00-04:00,94.5099983215332,94.59298291887556,0.08780509873678935
2025-10-06 10:35:00-04:00,2025-10-06 10:45:00-04:00,95.09499740600586,94.78500366210938,-0.32598322977282745
2025-10-06 12:05:00-04:00,2025-10-06 12:40:00-04:00,95.11499786376953,95.26499938964844,0.15770543999143974
2025-10-13 13:20:00-04:00,2025-10-13 13:45:00-04:00,88.5374984741211,88.54359414236886,0.006884843544058748
2025-10-13 13:55:00-04:00,2025-10-13 14:20:00-04:00,88.48500061035156,88.63396824428014,0.16835354342660275
2025-10-15 15:55:00-04:00,2025-10-16 09:35:00-04:00,87.67499923706055,87.5,-0.19959992994967035
2025-10-17 14:20:00-04:00,2025-10-17 14:25:00-04:00,86.77249908447266,86.63003387451172,-0.16418244428138754
2025-10-17 14:35:00-04:00,2025-10-17 14:55:00-04:00,86.79000091552734,86.74659729003906,-0.05000993781590805
2025-10-20 13:40:00-04:00,2025-10-20 14:50:00-04:00,86.72999954223633,86.84460732596261,0.1321431849777339
2025-10-20 15:05:00-04:00,2025-10-20 15:30:00-04:00,86.84500122070312,86.88050188337054,0.04087818776949219
2025-10-21 12:20:00-04:00,2025-10-21 12:35:00-04:00,87.00004959106445,87.03737335205078,0.04290085024291607
2025-10-22 15:25:00-04:00,2025-10-22 15:55:00-04:00,87.14749908447266,87.4360338483538,0.33108783030189615
2025-10-23 09:40:00-04:00,2025-10-23 10:10:00-04:00,90.51250076293945,90.15631430489677,-0.39352183956950954
2025-10-27 11:25:00-04:00,2025-10-27 11:40:00-04:00,89.14999771118164,89.08000183105469,-0.07851473014471418
2025-10-29 10:30:00-04:00,2025-10-29 11:00:00-04:00,87.84000015258789,88.01078796386719,0.19443056805853753
2025-10-31 10:05:00-04:00,2025-10-31 10:20:00-04:00,89.32835006713867,89.03666687011719,-0.3265292561681224
2025-10-31 14:40:00-04:00,2025-10-31 15:00:00-04:00,89.00965118408203,88.98071637834822,-0.03250749255715117
2025-11-04 15:25:00-05:00,2025-11-04 15:35:00-05:00,87.94250106811523,87.93399810791016,-0.009668772324876476
2025-11-05 09:45:00-05:00,2025-11-05 10:00:00-05:00,88.16749954223633,88.2290023803711,0.06975681339960037
2025-11-05 12:00:00-05:00,2025-11-05 12:20:00-05:00,88.47999954223633,88.4749984741211,-0.005652201786966661
2025-11-05 13:25:00-05:00,2025-11-05 14:05:00-05:00,88.4900016784668,88.48957148960659,-0.000486144029887462
2025-11-05 14:15:00-05:00,2025-11-05 14:25:00-05:00,88.56000137329102,88.42771617344448,-0.14937352957904476
2025-11-07 14:40:00-05:00,2025-11-07 15:15:00-05:00,86.51499938964844,86.60217677525111,0.10076563164502883
2025-11-07 15:25:00-05:00,2025-11-07 15:35:00-05:00,86.51750183105469,86.62732478550502,0.1269372694842616
